Date,Open,High,Low,Close,Adj Close,Volume
2019-05-24,25550.000000,25800.000000,25100.000000,25100.000000,16622.673828,2608400
2019-05-27,25100.000000,25375.000000,24825.000000,24850.000000,16457.109375,2645200
2019-05-28,25200.000000,25200.000000,24300.000000,24300.000000,16092.867188,8817600
2019-05-29,24300.000000,25225.000000,24300.000000,24875.000000,16473.664063,3426400
2019-05-30,24875.000000,24875.000000,24875.000000,24875.000000,16473.664063,0
2019-05-31,24900.000000,25400.000000,24900.000000,25350.000000,16788.236328,4839900
2019-06-03,25350.000000,25350.000000,25350.000000,25350.000000,16788.236328,0
2019-06-04,25350.000000,25350.000000,25350.000000,25350.000000,16788.236328,0
2019-06-05,25350.000000,25350.000000,25350.000000,25350.000000,16788.236328,0
2019-06-06,25350.000000,25350.000000,25350.000000,25350.000000,16788.236328,0
2019-06-07,25350.000000,25350.000000,25350.000000,25350.000000,16788.236328,0
2019-06-10,25000.000000,26625.000000,25000.000000,26550.000000,17582.947266,6816800
2019-06-11,26250.000000,26950.000000,26025.000000,26700.000000,17682.287109,6395700
2019-06-12,26200.000000,26900.000000,26200.000000,26775.000000,17731.955078,2917900
2019-06-13,26400.000000,26950.000000,26400.000000,26750.000000,17715.400391,3973100
2019-06-14,26550.000000,26925.000000,26550.000000,26900.000000,17814.736328,4082700
2019-06-17,27000.000000,27150.000000,26850.000000,27025.000000,17897.519531,4506600
2019-06-18,26900.000000,27200.000000,26875.000000,27200.000000,18013.414063,4145600
2019-06-19,null,null,null,null,null,null
2019-06-20,27600.000000,27650.000000,27200.000000,27500.000000,18212.093750,3490900
2019-06-21,27600.000000,27600.000000,26925.000000,27450.000000,18178.980469,6968800
2019-06-24,27100.000000,27575.000000,27050.000000,27450.000000,18178.980469,2413400
2019-06-25,27200.000000,27875.000000,27200.000000,27800.000000,18410.767578,3467000
2019-06-26,27800.000000,27900.000000,27500.000000,27800.000000,18410.767578,3420900
2019-06-27,27900.000000,28100.000000,27675.000000,28075.000000,18592.890625,4111200
2019-06-28,28075.000000,28225.000000,27875.000000,28200.000000,18675.673828,3846000
2019-07-01,28300.000000,28875.000000,28250.000000,28825.000000,19089.582031,4724500
2019-07-02,28825.000000,28900.000000,28200.000000,28475.000000,18857.792969,3191700
2019-07-03,28475.000000,28475.000000,28125.000000,28250.000000,18708.783203,2440800
2019-07-04,28200.000000,28225.000000,27625.000000,27700.000000,18344.544922,3590500
2019-07-05,27875.000000,28050.000000,27800.000000,28025.000000,18559.777344,3846200
2019-07-08,28000.000000,28000.000000,27250.000000,27300.000000,18079.638672,3328600
2019-07-09,27400.000000,27800.000000,27400.000000,27700.000000,18344.544922,2388100
2019-07-10,28000.000000,28025.000000,27700.000000,28025.000000,18559.777344,3185800
2019-07-11,27800.000000,28025.000000,27725.000000,28000.000000,18543.220703,2023000
2019-07-12,28000.000000,28000.000000,27800.000000,27850.000000,18443.882813,3124800
2019-07-15,28000.000000,28050.000000,27950.000000,28025.000000,18559.777344,3284300
2019-07-16,28100.000000,28100.000000,27400.000000,27800.000000,18410.767578,3255000
2019-07-17,27850.000000,28175.000000,27800.000000,28000.000000,18543.220703,3404400
2019-07-18,27950.000000,27950.000000,27250.000000,27275.000000,18063.083984,4114600
2019-07-19,27375.000000,27475.000000,27200.000000,27275.000000,18063.083984,3625700
2019-07-22,27150.000000,27200.000000,26550.000000,26600.000000,17616.058594,4289000
2019-07-23,26575.000000,27000.000000,26575.000000,27000.000000,17880.964844,2978400
2019-07-24,27100.000000,27150.000000,26950.000000,26975.000000,17864.410156,2459400
2019-07-25,27125.000000,27125.000000,26925.000000,26950.000000,17847.847656,3295100
2019-07-26,26900.000000,27100.000000,26500.000000,26525.000000,17566.390625,1964900
2019-07-29,26525.000000,26525.000000,25525.000000,25575.000000,16937.246094,3932800
2019-07-30,25600.000000,25725.000000,25500.000000,25500.000000,16887.576172,4539500
2019-07-31,25375.000000,25375.000000,24875.000000,24925.000000,16506.777344,6533500
2019-08-01,24875.000000,25175.000000,24425.000000,24450.000000,16192.203125,5933100
2019-08-02,24300.000000,24725.000000,24300.000000,24575.000000,16274.986328,6272600
2019-08-05,24575.000000,24575.000000,23850.000000,23875.000000,15811.406250,4959800
2019-08-06,23500.000000,23500.000000,22600.000000,22750.000000,15066.366211,8463100
2019-08-07,23250.000000,23375.000000,22725.000000,22800.000000,15099.480469,6163900
2019-08-08,22900.000000,23300.000000,22900.000000,23200.000000,15364.384766,4011800
2019-08-09,23300.000000,23475.000000,23075.000000,23175.000000,15347.826172,2970500
2019-08-12,23125.000000,23175.000000,21625.000000,21700.000000,14370.994141,12763700
2019-08-13,21700.000000,21725.000000,21200.000000,21225.000000,14056.422852,9243100
2019-08-14,21500.000000,21725.000000,21425.000000,21575.000000,14288.214844,3772300
2019-08-15,21000.000000,21150.000000,20600.000000,20750.000000,13741.850586,6923800
2019-08-16,20700.000000,21400.000000,20400.000000,20500.000000,13576.287109,11691500
2019-08-19,20750.000000,20900.000000,20600.000000,20700.000000,13708.737305,2639300
2019-08-20,20850.000000,20875.000000,20500.000000,20550.000000,13609.400391,4671300
2019-08-21,20500.000000,20675.000000,20025.000000,20025.000000,13261.715820,5765200
2019-08-22,20100.000000,20150.000000,19650.000000,19975.000000,13228.600586,5291300
2019-08-23,20000.000000,20575.000000,19875.000000,20500.000000,13576.287109,6016300
2019-08-26,20100.000000,20175.000000,19850.000000,20125.000000,13327.940430,5070500
2019-08-27,20125.000000,20700.000000,20125.000000,20700.000000,13708.737305,10417700
2019-08-28,20800.000000,21275.000000,20600.000000,20900.000000,13841.189453,7013200
2019-08-29,20700.000000,20850.000000,20500.000000,20675.000000,13692.181641,2333700
2019-08-30,20750.000000,21125.000000,20600.000000,20925.000000,13857.747070,5118700
2019-09-02,20925.000000,20925.000000,20525.000000,20600.000000,13642.514648,2750300
2019-09-03,20700.000000,20800.000000,20175.000000,20400.000000,13510.060547,2712600
2019-09-04,20800.000000,20800.000000,20375.000000,20450.000000,13543.173828,3787200
2019-09-05,20550.000000,21100.000000,20275.000000,21025.000000,13923.972656,4528000
2019-09-06,21300.000000,21675.000000,21275.000000,21575.000000,14288.214844,6431400
2019-09-09,21650.000000,23300.000000,21650.000000,23300.000000,15430.610352,10139700
2019-09-10,23300.000000,23350.000000,22600.000000,22950.000000,15198.818359,5829000
2019-09-11,23350.000000,23600.000000,22975.000000,23500.000000,15563.058594,5381100
2019-09-12,23600.000000,23775.000000,22925.000000,23050.000000,15265.045898,6808700
2019-09-13,23300.000000,23300.000000,22500.000000,22775.000000,15082.923828,2191700
2019-09-16,23000.000000,23075.000000,21850.000000,23075.000000,15281.601563,3955500
2019-09-17,23075.000000,23075.000000,22200.000000,22850.000000,15132.593750,4603500
2019-09-18,22800.000000,22800.000000,22275.000000,22525.000000,14917.356445,1713700
2019-09-19,22300.000000,22375.000000,21650.000000,21750.000000,14404.108398,4524700
2019-09-20,21750.000000,22000.000000,21450.000000,22000.000000,14569.672852,5820000
2019-09-23,22000.000000,22150.000000,21800.000000,22100.000000,14635.897461,1129300
2019-09-24,21800.000000,21850.000000,20900.000000,21200.000000,14039.866211,6501800
2019-09-25,21000.000000,21400.000000,20800.000000,21125.000000,13990.196289,2222800
2019-09-26,21125.000000,21325.000000,20800.000000,20850.000000,13808.077148,4031000
2019-09-27,20775.000000,20775.000000,20200.000000,20475.000000,13559.729492,5454300
2019-09-30,20375.000000,20800.000000,20325.000000,20575.000000,13625.957031,3090800
2019-10-01,20650.000000,20925.000000,20525.000000,20550.000000,13609.400391,2131500
2019-10-02,20525.000000,20725.000000,20200.000000,20200.000000,13377.610352,2282400
2019-10-03,20000.000000,20500.000000,19925.000000,20200.000000,13377.610352,2102600
2019-10-04,20250.000000,20475.000000,20200.000000,20200.000000,13377.610352,1457900
2019-10-07,20425.000000,20550.000000,20200.000000,20400.000000,13510.060547,1672800
2019-10-08,20225.000000,20550.000000,20000.000000,20225.000000,13667.514648,4254400
2019-10-09,20175.000000,20475.000000,20000.000000,20050.000000,13549.254883,3181200
2019-10-10,20150.000000,20400.000000,20050.000000,20150.000000,13616.833984,4893100
2019-10-11,20250.000000,20450.000000,20200.000000,20325.000000,13735.092773,2380800
2019-10-14,20425.000000,20800.000000,20425.000000,20625.000000,13937.824219,2898600
2019-10-15,20700.000000,20950.000000,20575.000000,20900.000000,14123.663086,2733800
2019-10-16,20900.000000,20975.000000,20250.000000,20350.000000,13751.987305,4013500
2019-10-17,20350.000000,20575.000000,20200.000000,20375.000000,13768.882813,2854100
2019-10-18,20375.000000,20900.000000,20375.000000,20850.000000,14089.875000,7225000
2019-10-21,20875.000000,20975.000000,20650.000000,20775.000000,14039.190430,2085600
2019-10-22,20825.000000,21500.000000,20825.000000,21500.000000,14529.126953,4523100
2019-10-23,21500.000000,21675.000000,21100.000000,21625.000000,14613.598633,3583400
2019-10-24,21675.000000,21925.000000,21450.000000,21925.000000,14816.330078,3223100
2019-10-25,21850.000000,21875.000000,21100.000000,21200.000000,14326.395508,4676500
2019-10-28,21050.000000,21550.000000,21050.000000,21450.000000,14495.338867,1013200
2019-10-29,21475.000000,21500.000000,21125.000000,21325.000000,14410.866211,3549000
2019-10-30,21350.000000,21725.000000,21175.000000,21700.000000,14664.280273,3288600
2019-10-31,21700.000000,21900.000000,21525.000000,21675.000000,14647.386719,4143700
2019-11-01,21625.000000,21700.000000,21425.000000,21500.000000,14529.126953,2095400
2019-11-04,21700.000000,21800.000000,21400.000000,21575.000000,14579.810547,1998700
2019-11-05,21650.000000,23250.000000,21650.000000,23250.000000,15711.728516,8621400
2019-11-06,23300.000000,23300.000000,22550.000000,22850.000000,15441.419922,2953900
2019-11-07,22650.000000,23100.000000,21875.000000,22050.000000,14900.803711,3419700
2019-11-08,22300.000000,23300.000000,22125.000000,23275.000000,15728.624023,4479000
2019-11-11,23275.000000,23325.000000,23000.000000,23325.000000,15762.413086,2922900
2019-11-12,23325.000000,23850.000000,23000.000000,23800.000000,16083.407227,3901500
2019-11-13,23900.000000,23900.000000,23075.000000,23225.000000,15694.836914,2906900
2019-11-14,23100.000000,23200.000000,22250.000000,22425.000000,15154.215820,3469800
2019-11-15,22675.000000,22725.000000,22325.000000,22375.000000,15120.428711,1778800
2019-11-18,22375.000000,22550.000000,21650.000000,21900.000000,14799.437500,3032100
2019-11-19,22100.000000,22450.000000,21950.000000,22450.000000,15171.111328,1451600
2019-11-20,22450.000000,22675.000000,22150.000000,22675.000000,15323.161133,1223700
2019-11-21,22500.000000,22550.000000,22000.000000,22100.000000,14934.589844,2215800
2019-11-22,22200.000000,23225.000000,21950.000000,22750.000000,15373.843750,2530000
2019-11-25,22750.000000,22875.000000,22175.000000,22350.000000,15103.534180,2635300
2019-11-26,22750.000000,22750.000000,21375.000000,21375.000000,14444.657227,8038300
2019-11-27,21800.000000,21950.000000,21450.000000,21600.000000,14596.704102,3046300
2019-11-28,21850.000000,21850.000000,20600.000000,20900.000000,14123.663086,2644900
2019-11-29,21100.000000,21475.000000,20925.000000,20925.000000,14140.556641,2102100
2019-12-02,20925.000000,21725.000000,20925.000000,21725.000000,14681.176758,2005100
2019-12-03,21600.000000,21775.000000,21050.000000,21150.000000,14292.606445,1514100
2019-12-04,21000.000000,21100.000000,20700.000000,20700.000000,13988.506836,2869300
2019-12-05,20950.000000,21275.000000,20675.000000,20800.000000,14056.085938,3220200
2019-12-06,20925.000000,21375.000000,20700.000000,21325.000000,14410.866211,2316200
2019-12-09,21325.000000,21600.000000,21275.000000,21350.000000,14427.761719,1572900
2019-12-10,21150.000000,21475.000000,21150.000000,21300.000000,14393.971680,1754200
2019-12-11,21600.000000,21600.000000,20800.000000,20800.000000,14056.085938,2834700
2019-12-12,20800.000000,20875.000000,20450.000000,20450.000000,13819.564453,4193900
2019-12-13,20750.000000,21200.000000,20700.000000,21175.000000,14309.499023,4618500
2019-12-16,21250.000000,22125.000000,21200.000000,22000.000000,14867.013672,4904500
2019-12-17,22000.000000,22375.000000,21750.000000,22375.000000,15120.428711,4607100
2019-12-18,22300.000000,22325.000000,21800.000000,21800.000000,14731.860352,3803500
2019-12-19,21800.000000,22225.000000,21575.000000,21725.000000,14681.176758,3066800
2019-12-20,21700.000000,21875.000000,21150.000000,21250.000000,14360.184570,5280600
2019-12-23,21500.000000,21500.000000,20925.000000,21200.000000,14326.395508,3600600
2019-12-26,21200.000000,21625.000000,21200.000000,21625.000000,14613.598633,1559400
2019-12-27,21625.000000,21800.000000,21500.000000,21675.000000,14647.386719,1669500
2019-12-30,21675.000000,21750.000000,21200.000000,21525.000000,14546.022461,3131600
2020-01-02,21700.000000,21700.000000,21025.000000,21500.000000,14529.126953,1530800
2020-01-03,21450.000000,21450.000000,21125.000000,21275.000000,14377.078125,2052700
2020-01-06,21275.000000,21600.000000,21125.000000,21575.000000,14579.810547,2010900
2020-01-07,21600.000000,21625.000000,21150.000000,21250.000000,14360.184570,3667600
2020-01-08,21250.000000,21600.000000,21225.000000,21550.000000,14562.916016,4886000
2020-01-09,21625.000000,21650.000000,21275.000000,21325.000000,14410.866211,2290600
2020-01-10,21525.000000,22350.000000,21500.000000,22250.000000,15035.957031,5071900
2020-01-13,22500.000000,23150.000000,22500.000000,23050.000000,15576.577148,4773700
2020-01-14,23250.000000,23250.000000,22450.000000,22700.000000,15340.054688,5819100
2020-01-15,22600.000000,22600.000000,21700.000000,22000.000000,14867.013672,5589000
2020-01-16,22000.000000,22025.000000,21700.000000,21900.000000,14799.437500,2716100
2020-01-17,21850.000000,21850.000000,21650.000000,21775.000000,14714.962891,2689700
2020-01-20,21675.000000,21800.000000,21300.000000,21500.000000,14529.126953,2160500
2020-01-21,21350.000000,21475.000000,20925.000000,21075.000000,14241.923828,4442200
2020-01-22,21100.000000,21250.000000,20600.000000,20600.000000,13920.931641,2864000
2020-01-23,20550.000000,20675.000000,20300.000000,20350.000000,13751.987305,3807600
2020-01-24,20500.000000,20500.000000,20000.000000,20200.000000,13650.622070,6065000
2020-01-27,20200.000000,20250.000000,19850.000000,19925.000000,13464.783203,3788900
2020-01-28,19925.000000,20075.000000,19375.000000,19875.000000,13430.996094,5472000
2020-01-29,20100.000000,20225.000000,19900.000000,20025.000000,13532.363281,2351700
2020-01-30,20000.000000,20050.000000,19750.000000,19975.000000,13498.571289,2561900
2020-01-31,20000.000000,20000.000000,19125.000000,19200.000000,12974.846680,6277800
2020-02-03,19175.000000,19350.000000,19025.000000,19075.000000,12890.377930,3563400
2020-02-04,19275.000000,19325.000000,18750.000000,18775.000000,12687.643555,3727900
2020-02-05,19000.000000,19100.000000,18625.000000,18750.000000,12670.750000,6531800
2020-02-06,19000.000000,19100.000000,18700.000000,18700.000000,12636.961914,4072800
2020-02-07,18700.000000,18975.000000,18700.000000,18800.000000,12704.540039,3671200
2020-02-10,18800.000000,18800.000000,18075.000000,18275.000000,12349.757813,4234800
2020-02-11,18025.000000,18275.000000,17875.000000,18025.000000,12180.815430,4673400
2020-02-12,18100.000000,18200.000000,17600.000000,17700.000000,11961.187500,4694300
2020-02-13,17850.000000,17975.000000,17225.000000,17625.000000,11910.504883,5915400
2020-02-14,17375.000000,18375.000000,17375.000000,18325.000000,12383.545898,5591600
2020-02-17,18500.000000,18850.000000,18300.000000,18350.000000,12400.440430,3545100
2020-02-18,18500.000000,18500.000000,18100.000000,18350.000000,12400.440430,3981600
2020-02-19,18350.000000,18600.000000,18250.000000,18475.000000,12484.912109,5036800
2020-02-20,18475.000000,18600.000000,18350.000000,18425.000000,12451.123047,2747400
2020-02-21,18450.000000,18650.000000,18150.000000,18225.000000,12315.968750,4518400
2020-02-24,17975.000000,18100.000000,17650.000000,17900.000000,12096.342773,5410800
2020-02-25,18000.000000,18450.000000,17700.000000,18275.000000,12349.757813,3711100
2020-02-26,18025.000000,18250.000000,17900.000000,18000.000000,12163.919922,3229400
2020-02-27,17925.000000,18100.000000,17525.000000,17575.000000,11876.715820,3341900
2020-02-28,17300.000000,17300.000000,16575.000000,16600.000000,11217.836914,10754000
2020-03-02,16800.000000,17250.000000,16550.000000,16675.000000,11268.520508,5773400
2020-03-03,17000.000000,17950.000000,17000.000000,17650.000000,11927.399414,3573400
2020-03-04,17700.000000,18575.000000,17500.000000,18500.000000,12501.806641,5058200
2020-03-05,18700.000000,18850.000000,18000.000000,18025.000000,12180.815430,3297800
2020-03-06,18000.000000,18000.000000,17250.000000,17300.000000,11690.878906,3360600
2020-03-09,16700.000000,16800.000000,15725.000000,15800.000000,10677.217773,6040500
2020-03-10,16025.000000,17000.000000,16025.000000,16525.000000,11167.155273,5256500
2020-03-11,16600.000000,16675.000000,16025.000000,16300.000000,11015.105469,3997100
2020-03-12,15850.000000,15900.000000,15175.000000,15200.000000,10271.754883,4459900
2020-03-13,15200.000000,15200.000000,15200.000000,15200.000000,10271.754883,0
2020-03-16,15400.000000,15400.000000,14525.000000,14525.000000,9815.607422,2676400
2020-03-17,14525.000000,14525.000000,13525.000000,13525.000000,9139.834961,8346700
2020-03-18,13600.000000,14000.000000,12700.000000,13400.000000,9055.363281,3964600
2020-03-19,13225.000000,13250.000000,12475.000000,12600.000000,8514.745117,3713100
2020-03-20,12800.000000,15100.000000,12000.000000,14850.000000,10035.235352,7216400
2020-03-23,14500.000000,14500.000000,13825.000000,13825.000000,9342.565430,4723500
2020-03-24,14100.000000,14775.000000,13600.000000,13975.000000,9443.932617,6155500
2020-03-26,14500.000000,15975.000000,14300.000000,15025.000000,10153.495117,10097600
2020-03-27,15300.000000,16425.000000,15300.000000,15500.000000,10474.486328,8655900
2020-03-30,15100.000000,15100.000000,14425.000000,14425.000000,9748.030273,2585100
2020-03-31,14850.000000,17075.000000,14800.000000,16900.000000,11420.569336,7683500
2020-04-01,16800.000000,17200.000000,16025.000000,16625.000000,11234.731445,3443100
2020-04-02,16575.000000,17300.000000,16200.000000,16900.000000,11420.569336,3412000
2020-04-03,16950.000000,17700.000000,16900.000000,17150.000000,11589.512695,4349900
2020-04-06,17250.000000,18100.000000,17250.000000,18000.000000,12163.919922,3779900
2020-04-07,18100.000000,19175.000000,17275.000000,17600.000000,11893.611328,3972700
2020-04-08,17600.000000,17600.000000,16750.000000,17500.000000,11826.033203,2463200
2020-04-09,17500.000000,17500.000000,16700.000000,17125.000000,11572.618164,2079100
2020-04-13,17250.000000,17750.000000,16800.000000,17550.000000,11859.821289,2175200
2020-04-14,17550.000000,18250.000000,17550.000000,18250.000000,12332.864258,2417300
2020-04-15,18250.000000,18400.000000,17400.000000,17725.000000,11978.082031,2841900
2020-04-16,17725.000000,17725.000000,16500.000000,16625.000000,11234.731445,3891300
2020-04-17,16675.000000,17500.000000,16625.000000,17325.000000,11707.774414,3344800
2020-04-20,17200.000000,17600.000000,17150.000000,17300.000000,11690.878906,1674700
2020-04-21,17350.000000,17350.000000,16250.000000,16400.000000,11082.683594,2224200
2020-04-22,16400.000000,16500.000000,16000.000000,16250.000000,10981.315430,2610400
2020-04-23,16350.000000,16550.000000,16000.000000,16200.000000,10947.529297,4209900
2020-04-24,16200.000000,16575.000000,16050.000000,16225.000000,10964.422852,2558000
2020-04-27,16400.000000,16550.000000,16175.000000,16400.000000,11082.683594,1792900
2020-04-28,16300.000000,16400.000000,15525.000000,15550.000000,10508.275391,3807800
2020-04-29,15700.000000,15725.000000,15100.000000,15600.000000,10542.064453,2828800
2020-04-30,15600.000000,16400.000000,15600.000000,16300.000000,11015.105469,3254900
2020-05-04,16000.000000,16225.000000,15525.000000,15525.000000,10491.381836,2724100
2020-05-05,15625.000000,15875.000000,15125.000000,15200.000000,10271.754883,3169700
2020-05-06,15225.000000,15500.000000,15125.000000,15300.000000,10339.332031,2704900
2020-05-08,15300.000000,15900.000000,15300.000000,15825.000000,10694.112305,4845100
2020-05-11,16000.000000,16125.000000,15725.000000,15725.000000,10626.536133,3087700
2020-05-12,15700.000000,15725.000000,15400.000000,15500.000000,10474.486328,1900900
2020-05-13,15500.000000,15500.000000,15075.000000,15275.000000,10322.437500,2017800
2020-05-14,15100.000000,15275.000000,14800.000000,15000.000000,10136.600586,2689600
2020-05-15,15000.000000,15100.000000,14000.000000,14250.000000,9629.769531,5153400
2020-05-18,14250.000000,14500.000000,13550.000000,14150.000000,9562.193359,9059800
2020-05-19,14200.000000,15200.000000,14200.000000,14500.000000,9798.712891,4547400
2020-05-20,14700.000000,14875.000000,14400.000000,14600.000000,9866.291992,3078900
2020-05-26,14750.000000,15100.000000,14600.000000,15075.000000,10187.283203,4214200
2020-05-27,15100.000000,15200.000000,14875.000000,14950.000000,10102.811523,2535100
2020-05-28,14925.000000,15250.000000,14800.000000,15100.000000,10204.176758,5091100
2020-05-29,15175.000000,15700.000000,14725.000000,15700.000000,10609.642578,8249800
2020-06-02,15600.000000,16575.000000,15500.000000,16375.000000,11065.788086,6569200
2020-06-03,16375.000000,17275.000000,16375.000000,17075.000000,11538.829102,7542300
2020-06-04,17125.000000,17675.000000,16750.000000,17000.000000,11488.147461,5368300
2020-06-05,17000.000000,17225.000000,16750.000000,17100.000000,11555.724609,1971200
2020-06-08,17300.000000,17800.000000,17200.000000,17550.000000,11859.821289,3165000
2020-06-09,17650.000000,18375.000000,17650.000000,17775.000000,12011.872070,4899700
2020-06-10,17850.000000,17850.000000,17000.000000,17225.000000,11640.196289,3804400
2020-06-11,17225.000000,17225.000000,16300.000000,16450.000000,11116.472656,4527100
2020-06-12,16450.000000,16825.000000,15700.000000,16450.000000,11116.472656,4397300
2020-06-15,16450.000000,16675.000000,15900.000000,16125.000000,10896.844727,2550200
2020-06-16,16500.000000,17025.000000,16425.000000,16950.000000,11454.358398,4100700
2020-06-17,17000.000000,17950.000000,16950.000000,17700.000000,11961.187500,4337900
2020-06-18,17700.000000,18025.000000,17500.000000,17650.000000,11927.399414,4874200
2020-06-19,17700.000000,17850.000000,17575.000000,17850.000000,12062.554688,7802200
2020-06-22,17350.000000,17500.000000,16850.000000,16900.000000,11959.939453,5854600
2020-06-23,16900.000000,16900.000000,16525.000000,16575.000000,11729.940430,2390200
2020-06-24,16575.000000,16900.000000,16525.000000,16725.000000,11836.094727,2318000
2020-06-25,16725.000000,16850.000000,16300.000000,16475.000000,11659.172852,3157400
2020-06-26,16700.000000,16775.000000,16425.000000,16475.000000,11659.172852,2213500
2020-06-29,16400.000000,16900.000000,16175.000000,16700.000000,11818.403320,1720400
2020-06-30,16800.000000,17000.000000,16525.000000,16550.000000,11712.249023,2737100
2020-07-01,16600.000000,17100.000000,16475.000000,17000.000000,12030.708984,2283500
2020-07-02,17050.000000,17275.000000,16900.000000,17150.000000,12136.861328,2739000
2020-07-03,17200.000000,17300.000000,17025.000000,17150.000000,12136.861328,1702000
2020-07-06,17150.000000,17275.000000,17050.000000,17225.000000,12189.939453,1801900
2020-07-07,17300.000000,17475.000000,17150.000000,17325.000000,12260.708984,4504200
2020-07-08,17325.000000,18500.000000,17250.000000,18450.000000,13056.857422,6251300
2020-07-09,18350.000000,19125.000000,18325.000000,18450.000000,13056.857422,9057900
2020-07-10,18450.000000,18550.000000,17850.000000,17925.000000,12685.320313,3390200
2020-07-13,18000.000000,18800.000000,17975.000000,18500.000000,13092.241211,7613300
2020-07-14,18600.000000,18925.000000,18275.000000,18325.000000,12968.395508,10225900
2020-07-15,18425.000000,18650.000000,18250.000000,18250.000000,12915.320313,4518100
2020-07-16,18325.000000,18400.000000,18150.000000,18325.000000,12968.395508,2478000
2020-07-17,18200.000000,18750.000000,18100.000000,18450.000000,13056.857422,6114000
2020-07-20,18450.000000,18550.000000,18200.000000,18400.000000,13021.471680,2657900
2020-07-21,18450.000000,19775.000000,18325.000000,19325.000000,13676.084961,12346100
2020-07-22,19500.000000,20500.000000,19500.000000,20000.000000,14153.773438,8892600
2020-07-23,20050.000000,20350.000000,19700.000000,20075.000000,14206.852539,3531900
2020-07-24,20050.000000,20125.000000,19250.000000,19450.000000,13764.545898,2456700
2020-07-27,19600.000000,21000.000000,19600.000000,21000.000000,14861.463867,8990700
2020-07-28,21200.000000,22325.000000,21125.000000,21600.000000,15286.076172,9975800
2020-07-29,21600.000000,22000.000000,21075.000000,21500.000000,15215.307617,3823200
2020-07-30,21600.000000,21600.000000,21000.000000,21350.000000,15109.155273,3279800
2020-08-03,21500.000000,21600.000000,19875.000000,20450.000000,14472.234375,5624600
2020-08-04,20650.000000,20750.000000,20150.000000,20450.000000,14472.234375,3548700
2020-08-05,20550.000000,21875.000000,20550.000000,21525.000000,15233.000977,7539000
2020-08-06,21625.000000,23875.000000,21625.000000,23775.000000,16825.298828,15269600
2020-08-07,23775.000000,25175.000000,23600.000000,24700.000000,17479.912109,14634000
2020-08-10,24700.000000,25000.000000,23675.000000,24775.000000,17532.988281,5907500
2020-08-11,24775.000000,24950.000000,24025.000000,24275.000000,17179.144531,4453600
2020-08-12,24000.000000,24000.000000,22650.000000,23525.000000,16648.376953,9508600
2020-08-13,23500.000000,23800.000000,22775.000000,23300.000000,16489.148438,5354500
2020-08-14,23300.000000,23750.000000,23025.000000,23075.000000,16329.918945,6033800
2020-08-18,23350.000000,23975.000000,23325.000000,23600.000000,16701.453125,6790100
2020-08-19,23700.000000,23800.000000,23450.000000,23475.000000,16612.994141,4502000
2020-08-24,23475.000000,23475.000000,22650.000000,23000.000000,16276.840820,5460100
2020-08-25,23025.000000,23650.000000,22975.000000,23550.000000,16666.070313,5037400
2020-08-26,23650.000000,23725.000000,23200.000000,23250.000000,16453.761719,4310300
2020-08-27,23450.000000,23550.000000,23200.000000,23525.000000,16648.376953,2503000
2020-08-28,23600.000000,23650.000000,23350.000000,23425.000000,16577.605469,4648100
2020-08-31,23700.000000,23850.000000,22500.000000,23000.000000,16276.840820,6523200
